Warning: Permanently added '54.193.119.96' (ECDSA) to the list of known hosts.
/etc/profile.d/lang.sh: line 19: warning: setlocale: LC_CTYPE: cannot change locale (en_CH.UTF-8)
initializing server with:
addr=a77000e6e7e77df500e39144e34e31f1715c98a5ecaaf34b8863f2d907c35ab4, instance=10, port=6666, benchmark=true, pprof=false, batchVerification=true, mapType=insertOnly, merklePooling=true, merklePoolSize=64
initializing map with len = 1.000000e+07...
initialized map. server is ready.
collect and dispatch: 64
1600989943264,128,0.563733
1600989944265,448,0.877468
1600989945266,704,1.253133
1600989946267,832,1.222954
1600989947268,960,1.847214
1600989948269,1152,2.259887
1600989949271,1536,2.579427
1600989950272,1856,3.329146
1600989951273,2240,2.719798
1600989952274,2304,3.499369
1600989953275,2560,11.174242
1600989954276,3008,3.612167
1600989955277,3072,3.878903
1600989956278,3072,4.380712
1600989957279,3264,3.927780
1600989958281,3328,12.135615
1600989959282,3520,5.170240
1600989960283,3776,5.709779
1600989961284,4160,6.257862
1600989962286,4352,15.014164
1600989963287,4864,6.933501
1600989964288,5120,6.590621
1600989965289,5312,15.905512
1600989966290,5504,7.449495
1600989967291,5568,7.326356
1600989968292,5888,16.614518
1600989969293,5952,8.438287
1600989970294,6208,8.543506
1600989971295,6464,16.350411
1600989972297,6528,8.214399
1600989973298,6528,12.338684
1600989974299,6592,14.303678
1600989975301,6912,9.258085
1600989976302,6976,18.941766
1600989977303,7232,10.642317
1600989978304,7579,19.649013
1600989979305,7653,10.487959
1600989980306,7872,11.799874
1600989981308,7744,18.481330
1600989982310,8000,11.321350
1600989983311,8000,20.151372
1600989984312,8384,11.396011
1600989985313,8256,20.207743
1600989986314,8330,12.695925
1600989987315,8630,19.600381
1600989988316,8512,13.174404
1600989989319,9024,20.932445
1600989990320,8832,12.480203
1600989991324,9088,22.515723
1600989992325,9088,12.753807
1600989993326,9280,22.372561
1600989994327,9408,13.335435
1600989995328,9280,22.075472
1600989996330,9344,14.308176
1600989997331,9625,22.796449
1600989998332,9831,14.108675
1600989999334,9984,24.068225
1600990000335,10368,23.544304
1600990001341,10368,15.250476
1600990002343,10528,25.222081
1600990003344,10912,18.301473
1600990004346,11520,26.867995
1600990005347,11424,27.175284
1600990006348,11808,18.848830
1600990007349,12288,28.188131
1600990008351,12416,22.744600
1600990009354,12352,23.850301
1600990010356,12608,28.901551
1600990011357,12864,30.079239
1600990012358,13504,22.029625
1600990013360,13760,30.513308
1600990014361,13760,30.676020
1600990015364,14080,21.833227
1600990016366,14080,31.532104
1600990017367,14208,31.753102
1600990018368,14272,32.318427
1600990019370,14528,23.832071
1600990020371,14912,33.797909
1600990021372,15040,33.322815
1600990022374,14656,34.526449
1600990023375,15296,33.731853
1600990024490,17408,26.310772
1600990025492,16512,36.657170
1600990026494,16256,36.438270
1600990027495,16384,36.426768
1600990028497,16512,36.429930
1600990029498,16512,25.568000
1600990030500,16640,36.699586
1600990031501,16768,36.265823
1600990032503,16576,36.261981
1600990033505,16704,38.395688
1600990034507,17485,36.015326
1600990035511,18355,32.112138
1600990036512,18304,39.674952
1600990037514,18240,41.180203
1600990038516,19136,41.706463
1600990039519,19520,42.238381
1600990040521,19456,44.691672
1600990041522,20928,48.002557
1600990042523,22530,52.222578
1600990043525,24651,50.660651
1600990044526,24499,51.018490
1600990045528,23954,50.877753
1600990046529,24110,56.291813
1600990047530,26240,57.239165
1600990048531,26912,56.499843
1600990049533,26355,56.905901
1600990050534,26797,66.712216
1600990051698,31488,60.394151
1600990052700,28117,60.858506
1600990053702,28395,57.332911
1600990054703,26496,60.762332
1600990055704,28096,59.827696
1600990056705,28160,60.985692
1600990057706,28544,63.215085
1600990058708,29120,61.666667
1600990059711,28480,60.588425
1600990060712,27584,62.315587
1600990061714,28355,64.193243
1600990062716,27794,62.264151
1600990063720,26277,66.097875
1600990064722,28870,66.997439
1600990065724,29440,65.342509
1600990066725,29696,66.954851
1600990067727,30720,66.249197
1600990068730,30592,69.923126
1600990069731,31744,70.753512
1600990070733,32192,72.397326
1600990071735,32576,71.187520
1600990072737,32448,71.861199
1600990073739,32320,75.144323
1600990074740,33536,76.563001
1600990075742,34240,80.970626
1600990076744,32389,62.220090
1600990077746,28923,72.650953
1600990078749,33320,71.596692
1600990079751,31983,71.287758
1600990080753,29898,74.723539
1600990081755,30704,72.730179
1600990082757,30639,74.068175
1600990083758,33216,76.310742
1600990084759,33600,74.113924
1600990085762,33106,80.171592
1600990086764,29877,77.692554
1600990087766,32057,76.589050
1600990088768,33024,78.153944
1600990089770,32704,73.978289
1600990090772,32704,80.702309
1600990091773,34048,83.577806
1600990092775,37119,79.193342
1600990093776,32641,78.482627
1600990094778,34752,91.220320
1600990095928,38810,82.403570
1600990096930,35495,76.915678
1600990098045,37810,74.543123
1600990099047,29837,75.961844
1600990100048,33408,85.168539
1600990101050,36144,85.596447
1600990102052,38288,79.269061
1600990103058,27200,85.903919
1600990104059,35776,83.237364
1600990105060,35456,87.871131
1600990106062,38528,88.902782
1600990107064,30908,85.578145
1600990108066,35441,79.316888
1600990109069,34089,88.608807
1600990110070,37610,56.067344
1600990111072,23040,69.731438
1600990112075,26112,88.892395
1600990113076,39552,56.625357
1600990114078,22272,61.877395
1600990115080,25664,82.594937
1600990116087,36031,79.197197
1600990117089,29697,84.151786
1600990118091,36864,69.759341
1600990119237,36197,87.423412
1600990120241,35445,81.019108
1600990121242,35110,80.436157
1600990122244,30560,88.143036
1600990123246,38330,69.555556
1600990124248,27529,84.569075
1600990125250,34758,84.357367
1600990126253,36997,71.950835
1600990127255,26834,78.989704
1600990128260,34177,66.404282
1600990129265,30655,79.483952
1600990130267,31994,79.747634
1600990131269,35568,78.566185
1600990132571,38479,65.123653
1600990133579,26310,82.026769
1600990134582,35074,76.176845
1600990135586,35202,84.323641
1600990136589,30781,80.031447
1600990137592,35759,74.745547
1600990138593,34641,73.398455
1600990139989,34161,75.739459
1600990141003,32015,85.800317
1600990142005,31552,80.427160
1600990143054,36284,77.131173
1600990144056,32644,85.940971
1600990145057,32256,77.533408
1600990146212,38691,79.899339
1600990147215,35258,72.438272
1600990148243,27619,83.696653
1600990149277,34432,89.654088
1600990150278,36992,78.150728
1600990151280,32648,82.547733
1600990152352,33110,93.151115
1600990153354,38829,84.343434
1600990154356,34262,87.630497
1600990155359,31087,83.517874
1600990156362,36363,75.508289
1600990157366,32244,74.300418
1600990158370,32121,92.276295
1600990159372,34938,86.309524
1600990160749,48537,65.590022
1600990161753,32027,87.338988
1600990162755,35818,74.268638
1600990163760,33056,80.278569
1600990164762,25728,77.413189
1600990165764,31224,95.372993
1600990166766,37640,44.821033
1600990167769,25672,74.337695
1600990168771,28408,85.565382
1600990169772,35456,83.092848
1600990170773,32384,66.606134
1600990172350,43520,75.720692
1600990173353,32633,85.598251
1600990174355,37974,78.849780
1600990175358,33521,83.049242
1600990176359,29184,73.820982
1600990177362,28670,78.061701
1600990178364,30483,82.696629
1600990179366,33329,77.095856
1600990180368,30003,80.539683
1600990181370,34332,83.647799
1600990182372,37551,82.998745
1600990183373,32000,82.186616
1600990184375,29440,57.304095
1600990185378,29376,84.928458
1600990186380,34688,76.463224
1600990187381,28928,72.044025
1600990188383,26290,53.002860
1600990189385,27598,92.092877
1600990190386,36648,93.024846
1600990191768,42685,71.510825
1600990193153,41116,76.935381
1600990194155,29611,86.226415
1600990195158,38452,81.327014
1600990196160,34464,63.992333
1600990197318,27292,54.662794
1600990198319,24935,92.719215
1600990199321,37245,84.392700
1600990200323,32448,69.826224
1600990201324,24844,60.952075
1600990202326,24066,64.726575
1600990203328,27137,94.207412
1600990204330,38513,87.476400
1600990205332,33888,76.964006
1600990206334,28832,73.063656
1600990207338,28736,66.194077
1600990208341,28035,88.731508
1600990209343,34383,92.370744
1600990210345,38969,45.717005
1600990211347,19387,80.702309
1600990212349,34491,65.214606
1600990213353,21792,83.290898
1600990214355,39327,96.600567
1600990215356,35136,62.488189
1600990216358,21120,71.405903
1600990217360,25357,56.574339
1600990218362,25203,97.058824
1600990219365,38848,98.689139
1600990220367,38924,74.553432
1600990221369,27764,69.240628
1600990222371,26114,62.578815
1600990223373,25918,96.311475
1600990224401,39298,65.087829
1600990225404,32349,89.374411
1600990226406,35937,41.708701
1600990227409,16444,87.874961
1600990228411,35140,86.797842
1600990229412,32384,85.249458
1600990230415,27998,85.664994
1600990231416,28050,87.947269
1600990232418,38096,67.034700
1600990233422,28764,73.803446
1600990234426,25380,99.065421
1600990235428,35281,88.116944
1600990236431,37117,96.867168
1600990237432,38450,70.743180
1600990238433,22144,66.519546
1600990239437,27044,68.148385
1600990240439,23067,97.663551
1600990241442,38883,83.056687
1600990242444,26912,77.931034
1600990243447,32556,57.914573
1600990244448,29475,78.544423
1600990245451,26339,78.787879
1600990246490,28940,70.839838
1600990247494,27775,93.553509
1600990248496,41476,82.990012
1600990249498,32701,65.700376
1600990250915,33209,72.202629
1600990251919,30988,95.509822
1600990252921,40251,77.707610
1600990253926,24533,98.420074
1600990254941,36655,56.843800
1600990255943,35004,93.597473
1600990257036,33984,77.255639
1600990258038,25472,82.173351
1600990259261,38145,82.404235
1600990260270,37005,76.540881
1600990261271,33138,64.781341
1600990262353,18165,85.244587
1600990263536,36171,52.556912
1600990264538,29390,98.934837
1600990265541,32494,79.904913
1600990266543,28638,97.956617
1600990267546,44333,60.044572
1600990268548,26361,78.800251
1600990269550,22635,68.096166
1600990270553,33609,89.445325
1600990271555,33728,99.217282
1600990272561,38088,80.256571
1600990273565,23150,49.841672
1600990274570,29411,89.902791
1600990275572,32156,76.232617
1600990276574,25466,97.719463
1600990277583,43293,92.728990
1600990278584,38528,85.920351
1600990279586,28094,94.204261
1600990280588,34946,59.426752
1600990281590,28025,87.586424
1600990282591,26951,71.235521
1600990283593,33536,96.527995
1600990284597,37736,99.251870
1600990285600,37722,95.318352
1600990286614,35789,58.177199
1600990287617,31705,70.765370
1600990288620,19308,67.367400
1600990289622,28922,94.328451
1600990290623,36594,90.832025
1600990291625,30784,79.900056
1600990292770,29414,97.389435
1600990293822,34974,72.091565
1600990294826,33524,88.454259
1600990295828,32776,58.581517
1600990296932,15848,88.368388
1600990298238,45260,83.855527
1600990299685,47559,93.586070
1600990301109,55927,66.301284
1600990302112,31644,88.347990
1600990303113,24050,84.520025
1600990304392,38202,95.653306
1600990305596,45061,98.852001
1600990306599,44147,77.205185
1600990307601,34830,71.182189
1600990308603,23156,77.183544
1600990309604,38220,52.227880
1600990310608,13033,86.633039
1600990311611,41663,98.459119
1600990312615,32643,98.471616
1600990313617,30108,97.079146
1600990314619,39822,37.040558
1600990315621,18803,91.421415
1600990316624,33272,48.051540
1600990317626,16960,92.552514
1600990318628,33105,83.774417
1600990319630,38512,99.375195
1600990320635,36912,78.917558
1600990321637,22290,54.815051
1600990322638,33085,79.937008
1600990323640,23556,97.597504
1600990324643,34524,56.633473
1600990325645,22752,79.721166
1600990326649,26767,76.295828
1600990327653,37072,99.126365
1600990328655,33004,97.807704
1600990329658,28755,74.543163
1600990330659,28578,91.929934
1600990331662,33472,93.030492
1600990332666,33885,57.598978
1600990333668,19532,98.504673
1600990334671,34740,93.732103
1600990335673,30429,92.906683
1600990336675,48774,90.171783
1600990337807,28856,52.867671
1600990338809,32451,86.553323
1600990339812,24355,56.898192
1600990340813,24546,92.161820
1600990341821,25962,73.450219
1600990342824,36544,99.004356
1600990343826,35914,74.582151
1600990344831,20876,97.906250
1600990345833,37888,99.218750
1600990346839,44937,75.134451
1600990347842,21457,65.462104
1600990348844,27046,85.890541
1600990349845,22318,80.982368
1600990350849,39464,98.689956
1600990351854,35244,98.994659
1600990352860,37362,75.134792
1600990353939,25868,85.813600
1600990355409,44409,82.211228
1600990356888,42759,54.956409
1600990357890,28288,80.668332
1600990358892,17684,98.382582
1600990360175,48233,73.194918
1600990361192,39449,98.468750
1600990362194,33962,38.412496
1600990363198,21727,98.811757
1600990364204,30545,75.309819
1600990365458,29504,53.982017
1600990366461,25550,98.551637
1600990367463,31525,99.041278
1600990368638,39709,83.128351
1600990369641,40640,94.822717
1600990370643,31872,46.266285
1600990371644,26560,69.521411
1600990372646,23040,69.496357
1600990373648,29056,94.082840
1600990374650,25684,61.886673
1600990375652,28491,99.063378
1600990376654,31462,67.280813
1600990377657,37868,95.639900
1600990378659,29668,98.842665
1600990379661,29767,57.115629
1600990380663,30884,46.139241
1600990381668,19871,99.157040
1600990382671,34680,55.502239
1600990383674,30148,66.424740
1600990384675,3941,90.744849
1600990385678,31591,71.728240
1600990386681,37880,98.802018
1600990387683,28332,98.305617
1600990388768,34955,73.960957
1600990389770,41002,82.903023
1600990390771,21056,64.875119
1600990391772,35072,72.624647
1600990392775,13145,66.769994
1600990393778,28056,58.699749
1600990394782,8911,95.218493
1600990395785,27800,69.693135
1600990396788,41068,99.500936
1600990397791,29930,99.655820
1600990398793,27692,77.435735
1600990399795,43585,89.308176
1600990400796,25765,42.726412
1600990401797,23744,89.400631
1600990402799,17826,59.679447
1600990403804,37659,72.563291
1600990404806,15729,57.964602
1600990405811,22576,92.213501
1600990406813,37538,83.297587
1600990407984,25148,79.457242
1600990408989,41559,99.184697
1600990409991,30747,68.742255
1600990411177,25874,51.222610
1600990412179,28352,80.465555
1600990413330,25895,59.082787
1600990414391,34201,66.993051
1600990415396,8025,86.257216
1600990417347,63270,70.769231
1600990418349,42477,98.779725
1600990419352,28445,67.344385
1600990420356,24823,92.690611
1600990421358,36480,64.223865
1600990422852,26112,88.271990
1600990423858,40704,78.780258
1600990424859,19840,54.919614
1600990425861,32384,92.065491
1600990426864,20902,98.041074
1600990427963,35290,86.642269
1600990429375,35562,99.001560
1600990430380,40214,77.015492
1600990431381,36096,83.605016
1600990432398,19932,44.927066
1600990433401,24973,93.699237
1600990434678,41239,39.691715
1600990435679,10240,51.758958
1600990436681,30831,98.278021
1600990437684,24227,83.113208
1600990438690,42091,99.469413
1600990439693,31363,69.038337
1600990440695,34240,64.229928
1600990441697,21196,86.086683
1600990442699,29556,43.059126
1600990443701,25152,57.165504
1600990444704,19490,96.371095
