Warning: Permanently added '3.101.27.129' (ECDSA) to the list of known hosts.
/etc/profile.d/lang.sh: line 19: warning: setlocale: LC_CTYPE: cannot change locale (en_CH.UTF-8)
initializing server with:
addr=a77000e6e7e77df500e39144e34e31f1715c98a5ecaaf34b8863f2d907c35ab4, instance=0, port=6666, benchmark=true, pprof=false, batchVerification=true, mapType=insertOnly, merklePooling=true, merklePoolSize=64
initializing map with len = 1.000000e+07...
initialized map. server is ready.
collect and dispatch: 64
1600786634166,8000,22.932449
1600786635167,12352,37.632537
1600786636168,32384,61.930638
1600786637168,41728,56.514113
1600786638169,42752,73.667360
1600786639170,57909,81.445251
1600786640170,61716,61.439795
1600786641171,50173,69.435216
1600786642171,60794,76.228733
1600786643174,57332,75.500552
1600786644175,63157,84.535919
1600786645176,67447,76.597790
1600786646176,59296,66.004843
1600786647209,52672,57.264722
1600786648369,47695,66.116100
1600786649375,48059,75.646280
1600786650376,60342,58.204881
1600786651378,42381,91.597971
1600786652378,72576,85.860035
1600786653379,68035,85.109426
1600786654496,63152,89.360038
1600786655497,68672,81.504161
1600786656498,64064,87.586429
1600786657499,51670,84.626414
1600786658500,53211,93.991821
1600786659501,71095,88.179933
1600786660501,66624,85.503377
1600786661502,64803,65.389653
1600786662503,53365,80.832000
1600786663504,57600,85.670683
1600786664508,65472,79.859335
1600786665511,56184,68.932666
1600786666512,38402,78.512788
1600786667513,66182,78.002528
1600786668514,56881,87.592622
1600786669514,60424,75.696960
1600786670515,42695,92.781384
1600786671516,71602,83.050847
1600786672518,52854,83.130602
1600786673521,51995,86.523592
1600786674521,65533,53.393593
1600786675522,39382,77.363897
1600786676523,51242,75.795873
1600786677523,64133,66.150160
1600786678530,46061,94.772908
1600786679531,68039,68.859789
1600786680531,53164,75.822562
1600786681607,53659,50.221099
1600786682608,40233,71.894904
1600786683611,55831,88.966503
1600786684611,62400,59.930369
1600786685612,41408,88.672121
1600786686616,56194,85.800032
1600786687617,47111,94.941258
1600786688767,85154,75.909879
1600786689790,57720,84.188034
1600786690791,48989,82.546385
1600786692037,73754,57.149659
1600786693038,38762,82.089175
1600786694306,74045,60.811456
1600786695307,40447,88.668465
1600786696391,65429,63.549314
1600786697392,42603,80.792158
1600786698596,66363,70.726292
1600786699597,48901,80.546624
1600786700598,58684,90.268562
1600786701599,53649,65.967844
1600786702605,45040,93.721764
1600786703609,61779,56.565657
1600786704612,39269,83.165036
1600786705613,67531,63.586010
1600786706614,38784,83.076923
1600786707615,63217,88.495015
1600786708617,49477,68.099254
1600786709618,48036,87.807940
1600786710619,62668,72.776280
1600786711799,54678,82.616941
